date,value
1998-09-01,65969
1998-09-02,63083
1998-09-03,61984
1998-09-04,60702
1998-09-08,59449
1998-09-09,55720
1998-09-10,55629
1998-09-11,54821
1998-09-14,52265
1998-09-15,50748
1998-09-16,49979
1998-09-17,49733
1998-09-18,49331
1998-09-21,49180
1998-09-22,48807
1998-09-23,48349
1998-09-24,47975
1998-09-25,47453
1998-09-28,47028
1998-09-29,46710
1998-09-30,45811
1998-10-01,45079
1998-10-02,46792
1998-10-05,46977
1998-10-06,46488
1998-10-07,46388
1998-10-08,46475
1998-10-09,46234
1998-10-13,47078
1998-10-14,45754
1998-10-15,45120
1998-10-16,44871
1998-10-19,44659
1998-10-20,44265
1998-10-21,45646
1998-10-22,45442
1998-10-23,45044
1998-10-26,44617
1998-10-27,44424
1998-10-28,44240
1998-10-29,43669
1998-10-30,42385
1998-11-03,42198
1998-11-04,41830
1998-11-05,41757
1998-11-06,41780
1998-11-09,41915
1998-11-10,42222
1998-11-11,42238
1998-11-12,42235
1998-11-13,41835
1998-11-16,41827
1998-11-17,41814
1998-11-18,41694
1998-11-19,41771
1998-11-20,41735
1998-11-23,41659
1998-11-24,41522
1998-11-25,41510
1998-11-26,41512
1998-11-27,41266
1998-11-30,41189
1998-12-01,41096
1998-12-02,41067
1998-12-03,40943
1998-12-04,40801
1998-12-07,40583
1998-12-08,40513
1998-12-09,40520
1998-12-10,40341
1998-12-11,40228
1998-12-14,40183
1998-12-15,44628
1998-12-16,44014
1998-12-17,43987
1998-12-18,48405
1998-12-21,48365
1998-12-22,47844
1998-12-23,47478
1998-12-24,47634
1998-12-28,47942
1998-12-29,47722
1998-12-30,46955
1998-12-31,44556
1999-01-04,44212
1999-01-05,44410
1999-01-06,44422
1999-01-07,44419
1999-01-08,44435
1999-01-11,44421
1999-01-12,43825
1999-01-13,43706
1999-01-14,41648
1999-01-15,39705
1999-01-18,39745
1999-01-19,36864
1999-01-20,36944
1999-01-21,36820
1999-01-22,36820
1999-01-25,36836
1999-01-26,36171
1999-01-27,36151
1999-01-28,36110
1999-01-29,36136
1999-02-01,36112
1999-02-02,35892
1999-02-03,35918
1999-02-04,35911
1999-02-05,35948
1999-02-08,35931
1999-02-09,35928
1999-02-10,35835
1999-02-11,35831
1999-02-12,35825
1999-02-17,35823
1999-02-18,35787
1999-02-19,35774
1999-02-22,35757
1999-02-23,35738
1999-02-24,35705
1999-02-25,35687
1999-02-26,35457
1999-03-01,35328
1999-03-02,35093
1999-03-03,35028
1999-03-04,34799
1999-03-05,34588
1999-03-08,34572
1999-03-09,34537
1999-03-10,35502
1999-03-11,35423
1999-03-12,35139
1999-03-15,34641
1999-03-16,34355
1999-03-17,34386
1999-03-18,34398
1999-03-19,34317
1999-03-22,34402
1999-03-23,34391
1999-03-24,34198
1999-03-25,34210
1999-03-26,34415
1999-03-29,34510
1999-03-30,34554
1999-03-31,33848
1999-04-05,34143
1999-04-06,39247
1999-04-07,38944
1999-04-08,38909
1999-04-09,43828
1999-04-12,44005
1999-04-13,44247
1999-04-14,43100
1999-04-15,43361
1999-04-16,43224
1999-04-19,42839
1999-04-20,42457
1999-04-22,42198
1999-04-23,42555
1999-04-26,42755
1999-04-27,42741
1999-04-28,42662
1999-04-29,42415
1999-04-30,44315
1999-05-03,44343
1999-05-04,44523
1999-05-05,44551
1999-05-06,44592
1999-05-07,44551
1999-05-10,44505
1999-05-11,44424
1999-05-12,44530
1999-05-13,44819
1999-05-14,44632
1999-05-17,44690
1999-05-18,44700
1999-05-19,44689
1999-05-20,44678
1999-05-21,44641
1999-05-24,44641
1999-05-25,44626
1999-05-26,44643
1999-05-27,44392
1999-05-28,44304
1999-05-31,44310
1999-06-01,44463
1999-06-02,44585
1999-06-04,44542
1999-06-07,44562
1999-06-08,44519
1999-06-09,44550
1999-06-10,44522
1999-06-11,44358
1999-06-14,44383
1999-06-15,44362
1999-06-16,44352
1999-06-17,44337
1999-06-18,42784
1999-06-21,42795
1999-06-22,42754
1999-06-23,42719
1999-06-24,42844
1999-06-25,42843
1999-06-28,42816
1999-06-29,42820
1999-06-30,41346
1999-07-01,41425
1999-07-02,41408
1999-07-05,41401
1999-07-06,41376
1999-07-07,41262
1999-07-08,41314
1999-07-09,41315
1999-07-12,41203
1999-07-13,41203
1999-07-14,41210
1999-07-15,41200
1999-07-16,41215
1999-07-19,41216
1999-07-20,41248
1999-07-21,41259
1999-07-22,41276
1999-07-23,41299
1999-07-26,41297
1999-07-27,41338
1999-07-28,41330
1999-07-29,42182
1999-07-30,42156
1999-08-02,42166
1999-08-03,42187
1999-08-04,42162
1999-08-05,42190
1999-08-06,42188
1999-08-09,42198
1999-08-10,42042
1999-08-11,42055
1999-08-12,42056
1999-08-13,42046
1999-08-16,42008
1999-08-17,42022
1999-08-18,42026
1999-08-19,42021
1999-08-20,41894
1999-08-23,41875
1999-08-24,41824
1999-08-25,41853
1999-08-26,41857
1999-08-27,41859
1999-08-30,41934
1999-08-31,41918
1999-09-01,41969
1999-09-02,41979
1999-09-03,42025
1999-09-06,41991
1999-09-08,42002
1999-09-09,41984
1999-09-10,41997
1999-09-13,41960
1999-09-14,42002
1999-09-15,41917
1999-09-16,41940
1999-09-17,41936
1999-09-20,41944
1999-09-21,41980
1999-09-22,42030
1999-09-23,42036
1999-09-24,42091
1999-09-27,42166
1999-09-28,42283
1999-09-29,42331
1999-09-30,42562
1999-10-01,42526
1999-10-04,42647
1999-10-05,42710
1999-10-06,42675
1999-10-07,42705
1999-10-08,42693
1999-10-11,42656
1999-10-13,41024
1999-10-14,40283
1999-10-15,39866
1999-10-18,40043
1999-10-19,40035
1999-10-20,39996
1999-10-21,39980
1999-10-22,40009
1999-10-25,39921
1999-10-26,39934
1999-10-27,39915
1999-10-28,39923
1999-10-29,40053
1999-11-01,39865
1999-11-03,39865
1999-11-04,39686
1999-11-05,39791
1999-11-08,39623
1999-11-09,39673
1999-11-10,39695
1999-11-11,39716
1999-11-12,39512
1999-11-16,40635
1999-11-17,41560
1999-11-18,41380
1999-11-19,41570
1999-11-22,41687
1999-11-23,41660
1999-11-24,41651
1999-11-25,41628
1999-11-26,42161
1999-11-29,42144
1999-11-30,42175
1999-12-01,42178
1999-12-02,42178
1999-12-03,42200
1999-12-06,42196
1999-12-07,42323
1999-12-08,42343
1999-12-09,43449
1999-12-10,43438
1999-12-13,43413
1999-12-14,41411
1999-12-15,41405
1999-12-16,41396
1999-12-17,41519
1999-12-20,38084
1999-12-21,38151
1999-12-22,38148
1999-12-23,38158
1999-12-24,38175
1999-12-27,38142
1999-12-28,38174
1999-12-29,36828
1999-12-30,36351
1999-12-31,36342
2000-01-03,35451
2000-01-04,35387
2000-01-05,36051
2000-01-06,36151
2000-01-07,36158
2000-01-10,36644
2000-01-11,36683
2000-01-12,36662
2000-01-13,36716
2000-01-14,36686
2000-01-17,36647
2000-01-18,36676
2000-01-19,36693
2000-01-20,36705
2000-01-21,36733
2000-01-24,36721
2000-01-25,36719
2000-01-26,37645
2000-01-27,37710
2000-01-28,37614
2000-01-31,37560
2000-02-01,37537
2000-02-02,37562
2000-02-03,37615
2000-02-04,38317
2000-02-07,38388
2000-02-08,38386
2000-02-09,38453
2000-02-10,38447
2000-02-11,38286
2000-02-14,38256
2000-02-15,38336
2000-02-16,38314
2000-02-17,38331
2000-02-18,38249
2000-02-21,38293
2000-02-22,38442
2000-02-23,38421
2000-02-24,38387
2000-02-25,38287
2000-02-28,38263
2000-02-29,38364
2000-03-01,38348
2000-03-02,38299
2000-03-03,38247
2000-03-08,39193
2000-03-09,39225
2000-03-10,39205
2000-03-13,39235
2000-03-14,39223
2000-03-15,39138
2000-03-16,39144
2000-03-17,39141
2000-03-20,39166
2000-03-21,39130
2000-03-22,39122
2000-03-23,39183
2000-03-24,39214
2000-03-27,39157
2000-03-28,39162
2000-03-29,39134
2000-03-30,39169
2000-03-31,39200
2000-04-03,39227
2000-04-04,39260
2000-04-05,34928
2000-04-06,34853
2000-04-07,34804
2000-04-10,34859
2000-04-11,34863
2000-04-12,28786
2000-04-13,28836
2000-04-14,27516
2000-04-17,28082
2000-04-18,28067
2000-04-19,28098
2000-04-20,28743
2000-04-24,28757
2000-04-25,28695
2000-04-26,28705
2000-04-27,28734
2000-04-28,28721
2000-05-02,28728
2000-05-03,28692
2000-05-04,28660
2000-05-05,28678
2000-05-08,28656
2000-05-09,28701
2000-05-10,28716
2000-05-11,28567
2000-05-12,28432
2000-05-15,28422
2000-05-16,28405
2000-05-17,28351
2000-05-18,28382
2000-05-19,28392
2000-05-22,28407
2000-05-23,28416
2000-05-24,28418
2000-05-25,28428
2000-05-26,28536
2000-05-29,28515
2000-05-30,28579
2000-05-31,28570
2000-06-01,28551
2000-06-02,28632
2000-06-05,28699
2000-06-06,28773
2000-06-07,28842
2000-06-08,28796
2000-06-09,28772
2000-06-12,28773
2000-06-13,28843
2000-06-14,28830
2000-06-15,28822
2000-06-16,28884
2000-06-19,28862
2000-06-20,28871
2000-06-21,28825
2000-06-23,28783
2000-06-26,28743
2000-06-27,28793
2000-06-28,28806
2000-06-29,29863
2000-06-30,28265
2000-07-03,28236
2000-07-04,28249
2000-07-05,28966
2000-07-06,28954
2000-07-07,28943
2000-07-10,28990
2000-07-11,28996
2000-07-12,28922
2000-07-13,28897
2000-07-14,28819
2000-07-17,28846
2000-07-18,28807
2000-07-19,28776
2000-07-20,28840
2000-07-21,28846
2000-07-24,28838
2000-07-25,28841
2000-07-26,29382
2000-07-27,29344
2000-07-28,29292
2000-07-31,29214
2000-08-01,29178
2000-08-02,29148
2000-08-03,29123
2000-08-04,29122
2000-08-07,29125
2000-08-08,29106
2000-08-09,29101
2000-08-10,29103
2000-08-11,29072
2000-08-14,29073
2000-08-15,31118
2000-08-16,31121
2000-08-17,30974
2000-08-18,30928
2000-08-21,30928
2000-08-22,31438
2000-08-23,31442
2000-08-24,31442
2000-08-25,31446
2000-08-28,31431
2000-08-29,31412
2000-08-30,31417
2000-08-31,31385
2000-09-01,31407
2000-09-04,31416
2000-09-05,31296
2000-09-06,31207
2000-09-08,31184
2000-09-11,31122
2000-09-12,31126
2000-09-13,31106
2000-09-14,31111
2000-09-15,30957
2000-09-16,30955
2000-09-19,30954
2000-09-20,30932
2000-09-21,30938
2000-09-22,31057
2000-09-25,31064
2000-09-26,31144
2000-09-27,31198
2000-09-28,31203
2000-09-29,31431
2000-10-02,31351
2000-10-03,31330
2000-10-04,31328
2000-10-05,31952
2000-10-06,31898
2000-10-09,31902
2000-10-10,31937
2000-10-11,31936
2000-10-13,30421
2000-10-16,30392
2000-10-17,30392
2000-10-18,30347
2000-10-19,30367
2000-10-20,30359
2000-10-23,30342
2000-10-24,30362
2000-10-25,30287
2000-10-26,30303
2000-10-27,30348
2000-10-30,30374
2000-10-31,30393
2000-11-01,30404
2000-11-03,30480
2000-11-06,30420
2000-11-07,30406
2000-11-08,30381
2000-11-09,30404
2000-11-10,30358
2000-11-13,30403
2000-11-14,30399
2000-11-16,30372
2000-11-17,30370
2000-11-20,30353
2000-11-21,30333
2000-11-22,30341
2000-11-23,30332
2000-11-24,32264
2000-11-27,32382
2000-11-28,32424
2000-11-29,32432
2000-11-30,32533
2000-12-01,32582
2000-12-04,32674
2000-12-05,32623
2000-12-06,32726
2000-12-07,32733
2000-12-08,32706
2000-12-11,32671
2000-12-12,32696
2000-12-13,32659
2000-12-14,32755
2000-12-15,33205
2000-12-18,33226
2000-12-19,33227
2000-12-20,33313
2000-12-21,33391
2000-12-22,33986
2000-12-26,34025
2000-12-27,34030
2000-12-28,32944
2000-12-29,33011
2001-01-02,32139
2001-01-03,32061
2001-01-04,32009
2001-01-05,33096
2001-01-08,33107
2001-01-09,32998
2001-01-10,33048
2001-01-11,34632
2001-01-12,34651
2001-01-15,34583
2001-01-16,34584
2001-01-17,34536
2001-01-18,34630
2001-01-19,34619
2001-01-22,34671
2001-01-23,34666
2001-01-24,35481
2001-01-25,35524
2001-01-26,35517
2001-01-29,35481
2001-01-30,35561
2001-01-31,35598
2001-02-01,35690
2001-02-02,35663
2001-02-05,35636
2001-02-06,35574
2001-02-07,35563
2001-02-08,35474
2001-02-09,35501
2001-02-12,35554
2001-02-13,35497
2001-02-14,35492
2001-02-15,35389
2001-02-16,35318
2001-02-19,35389
2001-02-20,35328
2001-02-21,35314
2001-02-22,35275
2001-02-23,35383
2001-02-28,35413
2001-03-01,35529
2001-03-02,35546
2001-03-05,35417
2001-03-06,35427
2001-03-07,35346
2001-03-08,35395
2001-03-09,35407
2001-03-12,35392
2001-03-13,35313
2001-03-14,35241
2001-03-15,35087
2001-03-16,35088
2001-03-19,34545
2001-03-20,34580
2001-03-21,34492
2001-03-22,34238
2001-03-23,34263
2001-03-26,34307
2001-03-27,34306
2001-03-28,34230
2001-03-29,34390
2001-03-30,34407
2001-04-02,34440
2001-04-03,34581
2001-04-04,34757
2001-04-05,34759
2001-04-06,35133
2001-04-09,35117
2001-04-10,35713
2001-04-11,35686
2001-04-12,35696
2001-04-16,34033
2001-04-17,34491
2001-04-18,34522
2001-04-19,34728
2001-04-20,34696
2001-04-23,34701
2001-04-24,34681
2001-04-25,34686
2001-04-26,34715
2001-04-27,34672
2001-04-30,34653
2001-05-02,34719
2001-05-03,34693
2001-05-04,34701
2001-05-07,34721
2001-05-08,34705
2001-05-09,35144
2001-05-10,35112
2001-05-11,35075
2001-05-14,34828
2001-05-15,34863
2001-05-16,34895
2001-05-17,35877
2001-05-18,35839
2001-05-21,35818
2001-05-22,35740
2001-05-23,35730
2001-05-24,35731
2001-05-25,35739
2001-05-28,35728
2001-05-29,35715
2001-05-30,35475
2001-05-31,35459
2001-06-01,35471
2001-06-04,35479
2001-06-05,35547
2001-06-06,36275
2001-06-07,36291
2001-06-08,36266
2001-06-11,36229
2001-06-12,36311
2001-06-13,36327
2001-06-15,36376
2001-06-18,36376
2001-06-19,36346
2001-06-20,35908
2001-06-21,35923
2001-06-22,35945
2001-06-25,36192
2001-06-26,36185
2001-06-27,36139
2001-06-28,37998
2001-06-29,37318
2001-07-02,36582
2001-07-03,36543
2001-07-04,36515
2001-07-05,36458
2001-07-06,36331
2001-07-09,36324
2001-07-10,36243
2001-07-11,36210
2001-07-12,36146
2001-07-13,36030
2001-07-16,35975
2001-07-17,35976
2001-07-18,36018
2001-07-19,36008
2001-07-20,35958
2001-07-23,35905
2001-07-24,35904
2001-07-25,35808
2001-07-26,35729
2001-07-27,35702
2001-07-30,35553
2001-07-31,35552
2001-08-01,35568
2001-08-02,35534
2001-08-03,35471
2001-08-06,35430
2001-08-07,35384
2001-08-08,35341
2001-08-09,35406
2001-08-10,35343
2001-08-13,35328
2001-08-14,35325
2001-08-15,35340
2001-08-16,34983
2001-08-17,34983
2001-08-20,34937
2001-08-21,34899
2001-08-22,34840
2001-08-23,34794
2001-08-24,34760
2001-08-27,34690
2001-08-28,34636
2001-08-29,34617
2001-08-30,36304
2001-08-31,36299
2001-09-03,36247
2001-09-04,36110
2001-09-05,35812
2001-09-06,35857
2001-09-10,35887
2001-09-11,36009
2001-09-12,35954
2001-09-13,35817
2001-09-14,35849
2001-09-17,35685
2001-09-18,35657
2001-09-19,35598
2001-09-20,35618
2001-09-21,35457
2001-09-24,35435
2001-09-25,35419
2001-09-26,35395
2001-09-27,35291
2001-09-28,40054
2001-10-01,39960
2001-10-02,39916
2001-10-03,39848
2001-10-04,39802
2001-10-05,39632
2001-10-08,39662
2001-10-09,39602
2001-10-10,39472
2001-10-11,39351
2001-10-15,37942
2001-10-16,37914
2001-10-17,37858
2001-10-18,37815
2001-10-19,37734
2001-10-22,37621
2001-10-23,37578
2001-10-24,37535
2001-10-25,37504
2001-10-26,37480
2001-10-29,37511
2001-10-30,37479
2001-10-31,37492
2001-11-01,37490
2001-11-05,36625
2001-11-06,36629
2001-11-07,36605
2001-11-08,36592
2001-11-09,36457
2001-11-12,36447
2001-11-13,38772
2001-11-14,38462
2001-11-16,38258
2001-11-19,38080
2001-11-20,38117
2001-11-21,38006
2001-11-22,37950
2001-11-23,37900
2001-11-26,37222
2001-11-27,37169
2001-11-28,37229
2001-11-29,37175
2001-11-30,37234
2001-12-03,37168
2001-12-04,37159
2001-12-05,37101
2001-12-06,37009
2001-12-07,36857
2001-12-10,36796
2001-12-11,36786
2001-12-12,36806
2001-12-13,36747
2001-12-14,36701
2001-12-17,36625
2001-12-18,36575
2001-12-19,36523
2001-12-20,36457
2001-12-21,36334
2001-12-24,36215
2001-12-26,36166
2001-12-27,36133
2001-12-28,36034
2001-12-31,35866
2002-01-02,35681
2002-01-03,35640
2002-01-04,35540
2002-01-07,35506
2002-01-08,35507
2002-01-09,35513
2002-01-10,35468
2002-01-11,36622
2002-01-14,36571
2002-01-15,36540
2002-01-16,36516
2002-01-17,36506
2002-01-18,36484
2002-01-21,36480
2002-01-22,36503
2002-01-23,36451
2002-01-24,36385
2002-01-25,36189
2002-01-28,36169
2002-01-29,36207
2002-01-30,36244
2002-01-31,36167
2002-02-01,36185
2002-02-04,36170
2002-02-05,36140
2002-02-06,36174
2002-02-07,36242
2002-02-08,36266
2002-02-13,36173
2002-02-14,36224
2002-02-15,35926
2002-02-18,35943
2002-02-19,35971
2002-02-20,35946
2002-02-21,35906
2002-02-22,35968
2002-02-25,35954
2002-02-26,35864
2002-02-27,35840
2002-02-28,35906
2002-03-01,35883
2002-03-04,35867
2002-03-05,35771
2002-03-06,35819
2002-03-07,35902
2002-03-08,35779
2002-03-11,35762
2002-03-12,36982
2002-03-13,36985
2002-03-14,36950
2002-03-15,36820
2002-03-18,36766
2002-03-19,36769
2002-03-20,36800
2002-03-21,36744
2002-03-22,36704
2002-03-25,36686
2002-03-26,36678
2002-03-27,36711
2002-03-28,36721
2002-04-01,36724
2002-04-02,37120
2002-04-03,37178
2002-04-04,37193
2002-04-05,37220
2002-04-08,37196
2002-04-09,37242
2002-04-10,37244
2002-04-11,37268
2002-04-12,35978
2002-04-15,35973
2002-04-16,37021
2002-04-17,37040
2002-04-18,37082
2002-04-19,37094
2002-04-22,37010
2002-04-23,37060
2002-04-24,37096
2002-04-25,37157
2002-04-26,37236
2002-04-29,33456
2002-04-30,33008
2002-05-02,33038
2002-05-03,33083
2002-05-06,33129
2002-05-07,33121
2002-05-08,33020
2002-05-09,33056
2002-05-10,33054
2002-05-13,33071
2002-05-14,32992
2002-05-15,33017
2002-05-16,33015
2002-05-17,33125
2002-05-20,33118
2002-05-21,32680
2002-05-22,32733
2002-05-23,32719
2002-05-24,32717
2002-05-27,32770
2002-05-28,32804
2002-05-29,32848
2002-05-31,32889
2002-06-03,32967
2002-06-04,32966
2002-06-05,32930
2002-06-06,32934
2002-06-07,32911
2002-06-10,32906
2002-06-11,32919
2002-06-12,32886
2002-06-13,32887
2002-06-14,32870
2002-06-17,32836
2002-06-18,32874
2002-06-19,32478
2002-06-20,32419
2002-06-21,42397
2002-06-24,42074
2002-06-25,42136
2002-06-26,42195
2002-06-27,41937
2002-06-28,41999
2002-07-01,41388
2002-07-02,41319
2002-07-03,40926
2002-07-04,40909
2002-07-05,40782
2002-07-08,40631
2002-07-09,40678
2002-07-10,40510
2002-07-11,40657
2002-07-12,40490
2002-07-15,40497
2002-07-16,40509
2002-07-17,40437
2002-07-18,40381
2002-07-19,40488
2002-07-22,40383
2002-07-23,40186
2002-07-24,40135
2002-07-25,40020
2002-07-26,39739
2002-07-29,39575
2002-07-30,39231
2002-07-31,39060
2002-08-01,39024
2002-08-02,39320
2002-08-05,39329
2002-08-06,39207
2002-08-07,39159
2002-08-08,39162
2002-08-09,39190
2002-08-12,39041
2002-08-13,38747
2002-08-14,38681
2002-08-15,38432
2002-08-16,37965
2002-08-19,37853
2002-08-20,37951
2002-08-21,38015
2002-08-22,37783
2002-08-23,37746
2002-08-26,37747
2002-08-27,37652
2002-08-28,37614
2002-08-29,37664
2002-08-30,37643
2002-09-02,37701
2002-09-03,37759
2002-09-04,37718
2002-09-05,37498
2002-09-06,37373
2002-09-09,37259
2002-09-10,37145
2002-09-11,40014
2002-09-12,40062
2002-09-13,39886
2002-09-16,39706
2002-09-17,39685
2002-09-18,39602
2002-09-19,39576
2002-09-20,39326
2002-09-23,39162
2002-09-24,39126
2002-09-25,38968
2002-09-26,38701
2002-09-27,38568
2002-09-30,38381
2002-10-01,38200
2002-10-02,38151
2002-10-03,38138
2002-10-04,38024
2002-10-07,37859
2002-10-08,37721
2002-10-09,37737
2002-10-10,37489
2002-10-11,36254
2002-10-14,36275
2002-10-15,35990
2002-10-16,35785
2002-10-17,35539
2002-10-18,35380
2002-10-21,35475
2002-10-22,35420
2002-10-23,35450
2002-10-24,35472
2002-10-25,35519
2002-10-28,35652
2002-10-29,35685
2002-10-30,35722
2002-10-31,35855
2002-11-01,35943
2002-11-04,35842
2002-11-05,36015
2002-11-06,36028
2002-11-07,35905
2002-11-08,36008
2002-11-11,36057
2002-11-12,36037
2002-11-13,35956
2002-11-14,35921
2002-11-18,35796
2002-11-19,35708
2002-11-20,35671
2002-11-21,35633
2002-11-22,35602
2002-11-25,35590
2002-11-26,35626
2002-11-27,35528
2002-11-28,35570
2002-11-29,35592
2002-12-02,35563
2002-12-03,35507
2002-12-04,35642
2002-12-05,35604
2002-12-06,35694
2002-12-09,35304
2002-12-10,35294
2002-12-11,35582
2002-12-12,35693
2002-12-13,35582
2002-12-16,35552
2002-12-17,35639
2002-12-18,35470
2002-12-19,35528
2002-12-20,35501
2002-12-23,38560
2002-12-24,38650
2002-12-26,38678
2002-12-27,38328
2002-12-30,38376
2002-12-31,37823
2003-01-02,37652
2003-01-03,37741
2003-01-06,38035
2003-01-07,37983
2003-01-08,38338
2003-01-09,38486
2003-01-10,38352
2003-01-13,38798
2003-01-14,38794
2003-01-15,38767
2003-01-16,38813
2003-01-17,38861
2003-01-20,38881
2003-01-21,38907
2003-01-22,38899
2003-01-23,38856
2003-01-24,38954
2003-01-27,38905
2003-01-28,38794
2003-01-29,38823
2003-01-30,38814
2003-01-31,38772
2003-02-03,38822
2003-02-04,38917
2003-02-05,38919
2003-02-06,38893
2003-02-07,38674
2003-02-10,38539
2003-02-11,38537
2003-02-12,38526
2003-02-13,38696
2003-02-14,38342
2003-02-17,38286
2003-02-18,38306
2003-02-19,38406
2003-02-20,38469
2003-02-21,38478
2003-02-24,38519
2003-02-25,38610
2003-02-26,38812
2003-02-27,38641
2003-02-28,38530
2003-03-05,38182
2003-03-06,38520
2003-03-07,38499
2003-03-10,38489
2003-03-11,38439
2003-03-12,38426
2003-03-13,38236
2003-03-14,37996
2003-03-17,37769
2003-03-18,37739
2003-03-19,41756
2003-03-20,41816
2003-03-21,41662
2003-03-24,41847
2003-03-25,41903
2003-03-26,42011
2003-03-27,42037
2003-03-28,42150
2003-03-31,42335
2003-04-01,42407
2003-04-02,42307
2003-04-03,42256
2003-04-04,42205
2003-04-07,42663
2003-04-08,42697
2003-04-09,42628
2003-04-10,42744
2003-04-11,42700
2003-04-14,40899
2003-04-15,41025
2003-04-16,41092
2003-04-17,41054
2003-04-22,41151
2003-04-23,41134
2003-04-24,41258
2003-04-25,41304
2003-04-28,41287
2003-04-29,41389
2003-04-30,41500
2003-05-02,41557
2003-05-05,42093
2003-05-06,43252
2003-05-07,42991
2003-05-08,43167
2003-05-09,43169
2003-05-12,43277
2003-05-13,43284
2003-05-14,43103
2003-05-15,43006
2003-05-16,43222
2003-05-19,43193
2003-05-20,43272
2003-05-21,43205
2003-05-22,43279
2003-05-23,43438
2003-05-26,43502
2003-05-27,43442
2003-05-28,43318
2003-05-29,43525
2003-05-30,43373
2003-06-02,43357
2003-06-03,43364
2003-06-04,43306
2003-06-05,43568
2003-06-06,43244
2003-06-09,43345
2003-06-10,43306
2003-06-11,43417
2003-06-12,43438
2003-06-13,43456
2003-06-16,43387
2003-06-17,53777
2003-06-18,53742
2003-06-20,48925
2003-06-23,48921
2003-06-24,48927
2003-06-25,48885
2003-06-26,48672
2003-06-27,48657
2003-06-30,47956
2003-07-01,48053
2003-07-02,48082
2003-07-03,48076
2003-07-04,48065
2003-07-07,47839
2003-07-08,47807
2003-07-09,47888
2003-07-10,47940
2003-07-11,47879
2003-07-14,47847
2003-07-15,47692
2003-07-16,47694
2003-07-17,47662
2003-07-18,47755
2003-07-21,47828
2003-07-22,47799
2003-07-23,48031
2003-07-24,48009
2003-07-25,48056
2003-07-28,48013
2003-07-29,47905
2003-07-30,47792
2003-07-31,47645
2003-08-01,47661
2003-08-04,47714
2003-08-05,47686
2003-08-06,47623
2003-08-07,47540
2003-08-08,47534
2003-08-11,47730
2003-08-12,47649
2003-08-13,48284
2003-08-14,48416
2003-08-15,48372
2003-08-18,48214
2003-08-19,48287
2003-08-20,48290
2003-08-21,48062
2003-08-22,48016
2003-08-25,47998
2003-08-26,47610
2003-08-27,47622
2003-08-28,47658
2003-08-29,47793
2003-09-01,47758
2003-09-02,47544
2003-09-03,47620
2003-09-04,47741
2003-09-05,48011
2003-09-08,47877
2003-09-09,52259
2003-09-10,51458
2003-09-11,51449
2003-09-12,51479
2003-09-15,51396
2003-09-16,51344
2003-09-17,51478
2003-09-18,52216
2003-09-19,52382
2003-09-22,52615
2003-09-23,52616
2003-09-24,52699
2003-09-25,52699
2003-09-26,52404
2003-09-29,52581
2003-09-30,52675
2003-10-01,52850
2003-10-02,52794
2003-10-03,52614
2003-10-06,52789
2003-10-07,52897
2003-10-08,52984
2003-10-09,52916
2003-10-10,53006
2003-10-13,52876
2003-10-14,52878
2003-10-15,52683
2003-10-16,52535
2003-10-17,52668
2003-10-20,52602
2003-10-21,52665
2003-10-22,54404
2003-10-23,54320
2003-10-24,54428
2003-10-27,54339
2003-10-28,54314
2003-10-29,54262
2003-10-30,54167
2003-10-31,54093
2003-11-03,53865
2003-11-04,54013
2003-11-05,53946
2003-11-06,53856
2003-11-07,53678
2003-11-10,53701
2003-11-11,53723
2003-11-12,53867
2003-11-13,54044
2003-11-14,54149
2003-11-17,54138
2003-11-18,54457
2003-11-19,54271
2003-11-20,54363
2003-11-21,54389
2003-11-24,54122
2003-11-25,54180
2003-11-26,54381
2003-11-27,54333
2003-11-28,54427
2003-12-01,54391
2003-12-02,54598
2003-12-03,54653
2003-12-04,54669
2003-12-05,54855
2003-12-08,54774
2003-12-09,54810
2003-12-10,54774
2003-12-11,54737
2003-12-12,54826
2003-12-15,54843
2003-12-16,54898
2003-12-17,55022
2003-12-18,55043
2003-12-19,50119
2003-12-22,49320
2003-12-23,49254
2003-12-24,48939
2003-12-26,48942
2003-12-29,49035
2003-12-30,49137
2003-12-31,49296
2004-01-02,49145
2004-01-05,49331
2004-01-06,49472
2004-01-07,49361
2004-01-08,49513
2004-01-09,49711
2004-01-12,49615
2004-01-13,49880
2004-01-14,49938
2004-01-15,49948
2004-01-16,49677
2004-01-19,49639
2004-01-20,51693
2004-01-21,52140
2004-01-22,52434
2004-01-23,52332
2004-01-26,52440
2004-01-27,52922
2004-01-28,53174
2004-01-29,53176
2004-01-30,53261
2004-02-02,53191
2004-02-03,53406
2004-02-04,53377
2004-02-05,53022
2004-02-06,53280
2004-02-09,53281
2004-02-10,53309
2004-02-11,53500
2004-02-12,53473
2004-02-13,53398
2004-02-16,53451
2004-02-17,53574
2004-02-18,53368
2004-02-19,53358
2004-02-20,52969
2004-02-25,52976
2004-02-26,52850
2004-02-27,52960
2004-03-01,52900
2004-03-02,52518
2004-03-03,52469
2004-03-04,52455
2004-03-05,52702
2004-03-08,52673
2004-03-09,52536
2004-03-10,51617
2004-03-11,51735
2004-03-12,51576
2004-03-15,51592
2004-03-16,51663
2004-03-17,51637
2004-03-18,51933
2004-03-19,51805
2004-03-22,51942
2004-03-23,51887
2004-03-24,51600
2004-03-25,51660
2004-03-26,51272
